"Ind1" "Ind2" "Ind3" "Ind4" "Ind5" "Ind6" "Ind7" "Ind8" "Ind9" "Ind10" "Ind11" "Ind12" "Ind13" "Ind14" "Ind15" "Ind16" "Ind17" "Ind18" "Ind19" "Ind20" "Ind21" "Ind22" "Ind23" "Ind24" "Ind25" "Ind26" "Ind27" "Ind28" "Ind29" "Ind30"
"1" 0.319470820699851 -0.0833928998709324 -0.257685766309683 -0.0334016637661234 0.787534372778937 0.146982054770794 0.556787931584121 0.110213394139886 0.24885027953895 0.545804608392151 -0.0203564555015731 0.160054142604007 0.0286445055747567 0.0069337265197465 0.509370911552893 -0.166020467143006 0.235539917435775 0.463346800685247 0.249328627357357 0.388812726678299 0.624163266201413 0.260683011135694 0.0606145701373323 0.453882879746328 0.225296513267714 0.318898524859158 -0.0430828787449362 0.076005028646675 0.00766253249538024 0.091513206900373
"2" 0.101138077578684 -0.148641123259051 -0.115112350918142 -0.396184880719346 0.045792106228875 -0.296947938873825 -0.116526722939936 0.201132640830355 0.0861291840353036 0.176898547548188 -0.34349723247217 0.436502310524548 0.0294303645730474 0.111041756384939 -0.0549241246815981 0.210207722856579 0.132233225139108 0.270639079736427 -0.00395634041293403 -0.217737947225155 -0.00110165905639269 0.00332992973895526 0.218049035299581 -0.0508731231479915 -0.0536087747966369 0.139410185818824 -0.271010691519866 0.00449685466919734 0.158453519483058 0.0300754606504801
"3" 0.408011052775148 -0.0994086065886663 0.402528666543403 0.118940431898943 -0.135981886939104 -0.113539201686113 0.0885212708898384 -0.253363785744984 -0.00234577376395712 -0.204828097336108 0.102971540327655 -0.0375776615604644 -0.450654432775646 -0.205813399336224 -0.330738240090379 0.118420121802207 -0.0812051120822544 0.276489830679385 0.143351005926073 0.0258585555411294 -0.162545457263902 0.154961099255908 0.0870963417514959 -0.21787961595826 0.297452557525229 -0.107416875680803 0.624740349293642 -0.0804732750087216 0.0328805838292715 0.00393821197825912
"4" -0.219967402466814 -0.205145430609684 -0.281873841913567 -0.0285342930893899 0.283720499071082 0.205255068719589 -0.0611706509783484 0.368074321257609 -0.111773573038182 0.296181842558005 0.146255949132987 -0.331923242455248 0.0168832946344566 -0.017512496583571 -0.217179702085795 0.46217174948516 0.0131055610958369 -0.0283085675458478 0.353151326875819 0.145399187193957 -0.333924706492434 0.342412016656507 -0.172008592845915 -0.059915202252217 0.0864266640046796 0.0669818763253648 -0.218516728170266 0.247146840383032 0.237460317097925 -0.258329651263119
"5" -0.121884998453138 0.0947857816721738 -0.0612191614628789 -0.0629017331108681 0.207356832555247 0.163947327731745 0.041860612213031 -0.0896797711621213 0.336277957157355 0.0905287308920632 0.178365386516013 0.116512919459704 -0.220941420524992 0.437263174046424 -0.076050947074568 0.0555745429320852 -0.112518158616127 -0.15916678526286 0.14246937204199 0.140464202897825 0.0308827562446876 0.0791100345911032 -0.210025882266065 -0.15025235051231 -0.0499357191935193 0.16102606079989 0.2992271318221 0.563119335564895 -0.020753399689835 0.053706139585987
"6" -0.0679332160393431 -0.300801930475521 -0.151556232318725 0.357527760178177 0.0245516007787124 -0.636555336666835 -0.214232714844791 -0.131063537532205 0.0545149023170573 -0.375544728759046 -0.298699599953275 0.0565304704488396 -0.0798330454484932 -0.304735201827831 -0.259885339558555 0.120027192367395 -0.0836418157172645 -0.392035931701154 0.0883529414673711 0.350542990083976 0.181910098181956 -0.640072229920657 0.243366153311634 -0.0869278245965953 -0.265478380969831 -0.490226158369844 -0.444431704630992 0.0495267064852924 -0.192041818471099 -0.175848460821307
"7" -0.0203159835907742 -0.0820881435320769 0.462786841960372 0.0706612346517504 0.158162155321653 0.0424884724157654 0.121170435011701 0.160099739184364 0.261182068356523 -0.0215422877858999 0.218675775685761 -0.0764444072363681 -0.132971394572149 -0.0924547666203744 0.33928158434901 0.122567814883035 0.3639132043039 0.0926880846248112 0.0261951281365131 -0.138724406039875 0.0662165748985792 0.0636412163750783 0.160371630336283 0.0494245059534901 0.0799077241165983 0.363076193118138 0.704829664595614 0.256066945776524 0.486320266352556 -0.125958503869042
"8" -0.32741387956312 -0.0057542674281473 0.165071111874795 0.353866798443313 0.224766346715276 0.13226819203681 -0.066628961184117 0.277803999751487 -0.00524588494959995 -0.213767379603505 0.321423698210784 0.0728323519330025 0.0781678712363489 -0.0161613692208161 0.139517475859635 -0.3096417252032 0.146350023388548 -0.0963774779789507 -0.0719772114996836 -0.016527764884738 0.321273934593444 0.169913129225352 0.0957422299471602 0.0236952724294469 0.538496799780375 0.35451079018835 0.14042965401305 0.421711853215733 0.131089713030913 0.0958376660062697
"9" 0.380190400992135 0.298188405900463 0.0374708370639748 0.183166764291126 0.052329450763418 0.28876195857453 0.0584206680932115 0.182839795375916 -0.222955454899316 0.0136488981789317 0.0559017685270147 0.319844765912744 0.314581378512362 -0.0275776291303099 -0.186780453585033 0.0588206438408589 0.25898461098852 0.282934683454516 -0.178228015526839 -0.0503561387811481 0.134613435070495 -0.093943650341882 0.085932462468877 0.141387427820769 0.160298622374534 0.472360126974435 0.0384168170664978 -0.131380781434466 -0.168843188045414 0.25948322422463
"10" 0.547415491117538 0.73983143535562 0.514477157954328 0.416078579986567 0.226906693210174 0.762764420874631 0.423702849556113 0.44531735211381 0.40106697915029 0.582558965567601 0.236228931341776 0.327320927735349 0.693719726033235 0.551596233660259 0.375432758237869 0.133979729908297 0.0355660261622808 0.425669867232149 -0.0388193184388651 -0.0563621084783697 0.520102514112901 0.445245368264857 0.641057474852972 0.687708559204942 0.397615055401179 0.403838644309749 0.208668811184061 0.724625360499212 0.673594542116061 0.514326831426673
"11" 0.729726237752797 0.617883059565634 0.630928190247719 0.768342857749446 0.779267719090812 0.503056806445377 0.342190451203476 0.677818445946294 0.113613875034026 0.758476822929481 0.315200700440243 0.84776780094042 0.88988770862379 1.001305276698 0.736810522619738 0.703780034163328 0.579673497492363 0.926619598897257 0.643436956781244 0.590687136501395 0.465267769369174 0.544801324288302 0.695217575391166 0.210972901379398 0.996560940198903 0.500837219060625 0.989243271007625 0.767425017304513 0.670854668977521 0.85990490983774
"12" 0.584597865152242 0.299386403702489 0.271714064095814 0.614045651454825 0.387016027706446 0.316016911299762 0.365429296785499 -0.0265305946591099 0.331710205154057 0.187990293910112 0.227981617737641 0.703052446951333 0.380344604213977 0.683446456766953 0.0223601435242379 0.213350052158818 0.0859154915712214 0.235399626418031 0.203670120205327 0.533640786367404 0.386213306445802 0.363127542120706 0.457793402721098 0.109209151637985 0.0845163305338998 0.498849518425269 0.16353403448577 0.44104268483058 0.149868846089312 0.536728788712303
"13" 0.331762332134053 0.110208177090956 0.362331327343916 0.555803757184523 0.550546805501951 0.0319797959376167 0.576350850321406 0.421660904500051 0.787666386181872 0.257432940009544 0.669379142881533 0.129892714787125 0.489896649175119 0.552344005057547 0.254145775759127 0.402587019929578 0.156801176728243 0.542499859177064 0.804166058302357 0.219913460046007 0.664115788453046 0.616004714808584 0.131369815782108 0.631046237999853 0.826064348044738 0.495111617845925 0.251377869130557 0.687887322111021 -0.0905736132560114 0.447150997203757
